customer_id,province,city,district,street_name,home_number,last_update
C04003,Texas,Forsan,Howard,Eric Ferry,602,2024-01-17 02:14:11
C04003,Kentucky,Willard,Carter,Castro Loaf,240,2024-01-17 02:14:11
C04004,Illinois,Hopedale,Tazewell,Santana Path,75945,2024-01-28 23:33:50
C04004,North Carolina,Asheboro,Randolph,Abbott Center,30710,2024-01-28 23:33:50
C04005,North Carolina,Glen Alpine,Burke,Robert Inlet,58679,2024-01-24 02:59:49
C04006,Pennsylvania,Leechburg,Armstrong,Miles Villages,55075,2024-02-06 12:38:43
C04006,California,Fall River Mills,Shasta,Bonilla Green,9639,2024-02-06 12:38:43
C04007,Tennessee,Deer Lodge,Morgan,Collins Vista,436,2024-02-01 16:56:40
C04007,Arkansas,Huttig,Union,Carter Islands,91600,2024-02-01 16:56:40
C04008,Wisconsin,Radisson,Sawyer,Jeanette Drive,5679,2024-01-15 13:53:55
C04008,Arizona,Cameron,Coconino,Robert Dale,3417,2024-01-15 13:53:55
C04009,Massachusetts,Fall River,Bristol,Mills Street,89658,2024-01-21 02:54:10
C04009,Indiana,Buffalo,White,Garcia Lodge,211,2024-01-21 02:54:10
C04010,Tennessee,Westmoreland,Sumner,Christensen Neck,1228,2024-01-07 16:45:02
C04011,Kansas,Whitewater,Butler,Parker Mountains,86941,2024-01-23 20:45:51
C04011,Oklahoma,Collinsville,Tulsa,Paula Center,808,2024-01-23 20:45:51
C04012,Connecticut,East Hartford,Hartford,Logan Squares,7142,2024-01-30 09:09:30
C04013,Pennsylvania,Morann,Clearfield,Jessica Squares,25953,2024-01-19 16:26:27
C04013,Maine,East Blue Hill,Hancock,Lewis Dale,412,2024-01-19 16:26:27
C04014,Louisiana,Kilbourne,West Carroll,Perry Square,6856,2024-01-26 11:06:47
C04014,Georgia,Moultrie,Colquitt,Casey Trace,90288,2024-01-26 11:06:47
C04015,Arkansas,Dierks,Howard,Pope Cliff,11201,2024-02-03 03:56:25
C04015,West Virginia,Bruceton Mills,Preston,Johnson Tunnel,1554,2024-02-03 03:56:25
C04016,New Mexico,Mc Intosh,Torrance,Lambert Course,410,2024-01-29 00:08:46
C04016,Florida,Bascom,Jackson,Lowery Dale,876,2024-01-29 00:08:46
C04017,Kansas,Brownell,Ness,Linda Wall,49,2024-01-15 14:02:01
C04018,Alabama,Eclectic,Elmore,Moore Burgs,1854,2024-01-31 14:39:53
C04019,New Mexico,Pinehill,Cibola,Hill Court,72811,2024-01-21 09:46:40
C04020,Iowa,Mc Causland,Scott,Bautista Mall,8029,2024-01-25 19:57:10
C04020,Washington,Carlton,Okanogan,Richardson Plains,9975,2024-01-25 19:57:10
C04021,South Carolina,Pacolet Mills,Spartanburg,Baxter Track,56,2024-01-15 14:49:36
C04022,Utah,Cleveland,Emery,Alexandria Highway,3290,2024-01-23 18:53:01
C04023,New York,Eldred,Sullivan,Ronald Station,629,2024-01-27 23:17:27
C04024,California,Sun Valley,Los Angeles,Davis Light,51003,2024-01-15 16:15:39
C04024,Minnesota,Currie,Murray,Scott Roads,212,2024-01-15 16:15:39
C04025,California,Potrero,San Diego,Johnson Square,775,2024-01-09 21:11:30
C04025,Texas,Ivanhoe,Fannin,Frost Lake,5623,2024-01-09 21:11:30
C04026,Kentucky,Morning View,Kenton,Abbott Squares,145,2024-01-15 23:37:12
C04026,North Carolina,Moyock,Currituck,Dixon Landing,95,2024-01-15 23:37:12
C04027,North Carolina,Sims,Wilson,Brenda Ranch,56,2024-01-30 16:18:39
C04027,Florida,Apollo Beach,Hillsborough,Melissa View,66251,2024-01-30 16:18:39
C04028,Virginia,Montpelier Station,Orange,Jesse Lakes,8703,2024-01-17 14:40:56
C04029,California,Winterhaven,Imperial,Webb Neck,9688,2024-01-30 21:05:23
C04029,New Jersey,Cape May,Cape May,Dennis Manors,1080,2024-01-30 21:05:23
C04030,New Mexico,Santa Teresa,Dona Ana,Adrian Shoal,99672,2024-01-25 20:00:29
C04030,Texas,Tuleta,Bee,Justin Pine,5157,2024-01-25 20:00:29
C04031,West Virginia,Simpson,Taylor,Sheila Green,49171,2024-01-20 05:51:59
C04031,Missouri,Poplar Bluff,Butler,Brian Shoal,570,2024-01-20 05:51:59
C04032,Michigan,Richville,Tuscola,Monroe Harbors,74750,2024-01-21 00:35:28
C04032,Arkansas,Strawberry,Lawrence,Clark Point,3992,2024-01-21 00:35:28
C04033,North Dakota,Jessie,Griggs,Johnathan Spring,15256,2024-01-26 05:12:52
C04034,North Dakota,Jessie,Griggs,Ryan Ville,3305,2024-01-10 22:31:19
C04035,New Mexico,Fort Sumner,De Baca,Wood Harbor,268,2024-01-21 17:39:55
C04035,Texas,Bellevue,Clay,Stephen Junction,3930,2024-01-21 17:39:55
C04036,North Dakota,Fort Yates,Sioux,Joshua Trail,17715,2024-02-04 19:50:33
C04036,Oklahoma,Kinta,Haskell,Padilla Meadow,3174,2024-02-04 19:50:33
C04037,Texas,Coleman,Coleman,Kristen Cove,2192,2024-01-27 04:03:30
C04038,Alabama,Florence,Lauderdale,Reese Freeway,997,2024-01-27 05:49:37
C04039,New York,Bronx,Bronx,Cox Fort,3986,2024-01-29 06:51:01
C04040,Alabama,Gadsden,Etowah,Mason Hill,23075,2024-01-26 09:24:48
C04041,Kansas,Alden,Rice,Blake Hollow,3770,2024-01-31 02:57:04
C04042,Kansas,Virgil,Greenwood,King Drives,56385,2024-01-26 00:07:56
C04043,Pennsylvania,Picture Rocks,Lycoming,Bryce River,44238,2024-01-20 07:07:40
C04044,Texas,Euless,Tarrant,John Neck,415,2024-01-09 02:33:34
C04044,New York,Romulus,Seneca,Hamilton Falls,55922,2024-01-09 02:33:34
C04045,Texas,Mesquite,Dallas,Jones Road,7441,2024-01-12 16:04:57
C04046,Michigan,Schoolcraft,Kalamazoo,Charlene Skyway,783,2024-02-06 09:53:41
C04046,New Hampshire,Ashland,Grafton,Dana Heights,3812,2024-02-06 09:53:41
C04047,Minnesota,Maynard,Chippewa,Hamilton Centers,98,2024-02-01 15:51:35
C04048,Texas,Bruceville,Mclennan,Williams Mountains,15184,2024-02-03 20:19:40
C04049,Ohio,Farmdale,Trumbull,Estes Haven,5,2024-02-09 13:44:35
C04050,Utah,Cache Junction,Cache,Mcdaniel Gateway,122,2024-01-24 09:35:44
C04050,North Carolina,Cleveland,Rowan,Jennifer Mall,9232,2024-01-24 09:35:44
C04051,Delaware,Yorklyn,New Castle,Martin Roads,5038,2024-01-11 16:44:09
C04052,New Hampshire,Danbury,Merrimack,Kevin Manors,499,2024-01-30 20:24:02
C04052,Texas,Early,Brown,White Field,53774,2024-01-30 20:24:02
C04053,Nebraska,Riverton,Franklin,Brown Heights,435,2024-01-30 19:42:57
C04053,Michigan,Woodland,Barry,Justin Heights,626,2024-01-30 19:42:57
C04054,Kansas,Alden,Rice,Barry Keys,859,2024-01-28 14:57:35
C04054,New Mexico,Cedarvale,Torrance,Jessica Vista,890,2024-01-28 14:57:35
C04055,Alabama,Bessemer,Jefferson,Hill Ridges,585,2024-02-03 03:51:34
C04055,New York,Babylon,Suffolk,Janet Trace,11308,2024-02-03 03:51:34
C04056,Pennsylvania,Mount Joy,Lancaster,Rachel Cove,1762,2024-02-02 17:47:45
C04057,Kansas,Elbing,Butler,Clark Springs,2983,2024-01-28 10:34:05
C04057,California,Granite Bay,Placer,Tonya Divide,5281,2024-01-28 10:34:05
C04058,New York,Plainville,Onondaga,Jones Branch,4840,2024-01-17 02:41:51
C04058,Massachusetts,Adams,Berkshire,Logan Well,8,2024-01-17 02:41:51
C04059,Tennessee,Rockvale,Rutherford,Leonard Fords,362,2024-01-30 21:09:31
C04060,Colorado,Idalia,Yuma,Paul Trail,9549,2024-01-13 02:29:22
C04060,Texas,Vidor,Orange,Jordan Lake,920,2024-01-13 02:29:22
C04061,Pennsylvania,Blandon,Berks,Turner Point,507,2024-01-24 19:10:22
C04061,Iowa,Varina,Pocahontas,Edward Mountain,162,2024-01-24 19:10:22
C04062,Missouri,Clarkton,Dunklin,Misty Neck,69252,2024-02-01 16:53:51
C04063,Indiana,Celestine,Dubois,Butler Mission,50701,2024-01-12 09:47:52
C04063,Washington,Wallula,Walla Walla,Kendra Bridge,407,2024-01-12 09:47:52
C04064,Maine,Stockholm,Aroostook,Dustin Crossroad,485,2024-01-13 08:43:46
C04065,Ohio,Jewett,Harrison,Wagner Parkways,734,2024-01-27 16:50:38
C04065,West Virginia,Point Pleasant,Mason,Yesenia Fort,676,2024-01-27 16:50:38
C04066,Iowa,Soldier,Monona,Bryant Bridge,373,2024-02-04 15:39:53
C04066,California,Smartville,Nevada,Knight Lodge,2803,2024-02-04 15:39:53
C04067,Michigan,Long Lake,Iosco,Cohen Streets,123,2024-02-05 06:46:11
C04068,Ohio,Rogers,Columbiana,Dickson Ridge,708,2024-01-04 12:16:10
C04068,Oklahoma,Atwood,Hughes,Kevin Mews,62953,2024-01-04 12:16:10
C04069,Massachusetts,Southbridge,Worcester,Norton Mill,459,2024-01-29 13:02:35
C04069,Iowa,Barnum,Webster,Martinez Plain,68089,2024-01-29 13:02:35
C04070,Indiana,Stockwell,Tippecanoe,Brenda Fields,7964,2024-01-19 06:47:37
C04071,South Carolina,Due West,Abbeville,Guerra Views,2539,2024-01-25 00:50:00
C04071,Utah,Snowville,Box Elder,Connie Track,5250,2024-01-25 00:50:00
C04072,Virginia,Star Tannery,Frederick,Nielsen Street,6027,2024-01-22 13:54:04
C04073,Arkansas,Lafe,Greene,Brown Flat,21583,2024-01-31 17:49:24
C04074,Indiana,New Waverly,Cass,William Key,674,2024-01-25 18:01:35
C04075,New Mexico,Tijeras,Bernalillo,John Dam,817,2024-01-04 14:27:23
C04075,Missouri,Faucett,Buchanan,Smith Walk,94718,2024-01-04 14:27:23
C04076,Kansas,Havana,Montgomery,Nunez Row,513,2024-01-09 15:00:39
C04076,New York,Hopewell Junction,Dutchess,Brenda Trafficway,2967,2024-01-09 15:00:39
C04077,Alabama,Irvington,Mobile,Kimberly Mission,6863,2024-01-04 12:29:27
C04078,Mississippi,Utica,Hinds,Bruce Summit,8127,2024-01-12 11:34:29
C04078,West Virginia,Ellamore,Randolph,Atkinson Glens,176,2024-01-12 11:34:29
C04079,Wisconsin,Kenosha,Kenosha,Jeffrey Rapid,62704,2024-01-17 23:02:39
C04080,Georgia,Cave Spring,Floyd,Justin Row,85623,2024-01-17 14:15:49
C04081,Kentucky,Clifty,Todd,Daniel Parks,90037,2024-01-29 17:23:41
C04081,Idaho,Reubens,Lewis,Samantha Springs,7094,2024-01-29 17:23:41
C04082,Iowa,Mc Causland,Scott,Jessica Knolls,30745,2024-01-27 03:26:19
C04082,Mississippi,Stewart,Montgomery,Thomas Rapid,3592,2024-01-27 03:26:19
C04083,Texas,Pawnee,Bee,Stephanie Neck,83,2024-01-15 22:25:32
C04083,Massachusetts,Quincy,Norfolk,Margaret Drives,3030,2024-01-15 22:25:32
C04084,Washington,Deer Harbor,San Juan,Buchanan Drive,946,2024-01-27 07:26:57
C04084,Nebraska,Leigh,Colfax,Dwayne Knoll,798,2024-01-27 07:26:57
C04085,Missouri,Braymer,Caldwell,Megan Expressway,31603,2024-01-08 16:26:15
C04086,Minnesota,Comstock,Clay,Powell Springs,14021,2024-01-19 06:55:30
C04086,Colorado,Dillon,Summit,Clark Causeway,40,2024-01-19 06:55:30
C04087,Kansas,Canton,Mcpherson,Stephen Loop,77812,2024-01-31 11:04:43
C04088,Massachusetts,Roslindale,Suffolk,David Harbor,4223,2024-01-16 11:44:30
C04088,Arkansas,Huttig,Union,Julie Springs,8162,2024-01-16 11:44:30
C04089,Maine,Benedicta,Aroostook,Perry Run,5707,2024-01-30 19:19:07
C04090,Ohio,Stockdale,Pike,Ricky Way,214,2024-01-08 23:29:19
C04091,Wisconsin,Radisson,Sawyer,David Greens,6455,2024-01-14 04:43:03
C04091,Kansas,Elk Falls,Elk,Adam Springs,412,2024-01-14 04:43:03
C04092,South Carolina,Crocketville,Hampton,Vanessa Inlet,5370,2024-01-29 18:24:21
C04092,Tennessee,Tigrett,Dyer,Jeff Pass,798,2024-01-29 18:24:21
C04093,Nebraska,Rushville,Sheridan,Gavin Street,67709,2024-02-03 23:45:42
C04093,Pennsylvania,Parker Ford,Chester,Harris Hills,51701,2024-02-03 23:45:42
C04094,New Jersey,Parlin,Middlesex,Erika Crest,5524,2024-01-08 15:24:30
C04094,South Dakota,Big Stone City,Grant,Michelle Wells,713,2024-01-08 15:24:30
C04095,Illinois,Nauvoo,Hancock,Kyle Throughway,12126,2024-01-28 01:26:24
C04096,Georgia,Folkston,Charlton,Ronald Crest,29674,2024-01-24 04:35:56
C04097,California,Alleghany,Sierra,Dixon Fields,9316,2024-01-06 15:13:01
C04097,Pennsylvania,Mayport,Clarion,Jennifer Forge,483,2024-01-06 15:13:01
C04098,Wisconsin,Hustler,Juneau,Gonzales Oval,77155,2024-01-14 01:48:47
C04099,New Hampshire,Marlborough,Cheshire,Carter Ports,643,2024-02-03 05:22:08
C04100,Nebraska,Dawson,Richardson,Hall Valleys,158,2024-01-25 07:30:00
C04100,South Carolina,Dorchester,Dorchester,Smith Ridges,26343,2024-01-25 07:30:00
C04101,Indiana,Blanford,Vermillion,Hunt Glen,15217,2024-01-25 16:46:50
C04101,Wisconsin,Glenbeulah,Sheboygan,Amber Causeway,89733,2024-01-25 16:46:50
C04102,Oklahoma,Hendrix,Bryan,Matthew Estates,8999,2024-01-20 13:06:56
C04102,Nebraska,Omaha,Sarpy,Saunders Views,90316,2024-01-20 13:06:56
C04103,Colorado,Dillon,Summit,Sierra Trail,584,2024-01-13 01:54:34
C04104,Oklahoma,Langston,Logan,Christopher Brooks,857,2024-01-18 11:49:11
C04104,Kentucky,Midway,Woodford,Joshua River,675,2024-01-18 11:49:11
C04105,Florida,Highland City,Polk,Tracey Stravenue,422,2024-01-19 11:04:36
C04105,California,Montague,Siskiyou,Williams Stravenue,5772,2024-01-19 11:04:36
C04106,Texas,Copperas Cove,Coryell,Neal Mall,890,2024-01-03 23:58:48
C04106,Kentucky,Revelo,Mccreary,Hill Island,382,2024-01-03 23:58:48
C04107,Kentucky,Gilbertsville,Marshall,Horton Estates,441,2024-01-15 06:53:41
C04107,North Dakota,Fingal,Barnes,Mitchell Roads,91270,2024-01-15 06:53:41
C04108,Michigan,Schoolcraft,Kalamazoo,Brett Lodge,272,2024-01-12 17:47:19
C04108,Wyoming,Thayne,Lincoln,Bernard Harbors,996,2024-01-12 17:47:19
C04109,Virginia,Williamsville,Bath,Thomas Ramp,52655,2024-01-28 01:41:59
C04109,New Mexico,Pinehill,Cibola,Holt Mills,7681,2024-01-28 01:41:59
C04110,Ohio,Botkins,Shelby,Francisco Walk,5655,2024-01-28 01:53:41
C04110,Kentucky,Salem,Livingston,Mayer Causeway,407,2024-01-28 01:53:41
C04111,Vermont,Williamsville,Windham,Alyssa Estate,707,2024-01-22 08:05:47
C04111,Wisconsin,Wild Rose,Waushara,Obrien Forest,59242,2024-01-22 08:05:47
C04112,New York,Slingerlands,Albany,John Drive,901,2024-01-16 20:56:41
C04113,Arkansas,Holly Grove,Monroe,Brown Locks,78118,2024-01-19 14:19:03
C04114,New Jersey,Paramus,Bergen,Breanna Squares,543,2024-01-15 17:16:43
C04114,Pennsylvania,Mount Joy,Lancaster,Burton Trail,1284,2024-01-15 17:16:43
C04115,New York,Brantingham,Lewis,Misty Plaza,704,2024-02-06 00:12:12
C04115,South Dakota,Trail City,Corson,Ashley Valleys,87323,2024-02-06 00:12:12
C04116,Michigan,Newport,Monroe,Williams Mall,33440,2024-01-15 18:50:07
C04117,Arkansas,Gillham,Sevier,Sherry Plaza,983,2024-01-31 13:48:49
C04117,New Mexico,Portales,Roosevelt,Tammy Fords,8733,2024-01-31 13:48:49
C04118,Indiana,Paxton,Sullivan,Cheyenne Village,895,2024-02-01 09:49:41
C04119,Kentucky,Lewisport,Hancock,Marcus Ridges,1556,2024-01-13 23:16:14
C04119,Tennessee,Greenback,Loudon,Hill Hollow,27300,2024-01-13 23:16:14
C04120,Georgia,Bishop,Oconee,Allen Hill,487,2024-01-04 06:13:27
C04120,New Mexico,Encino,Torrance,Kelly Dam,48,2024-01-04 06:13:27
C04121,New York,Madrid,Saint Lawrence,Berger Groves,6337,2024-01-17 21:59:38
C04122,Missouri,Tina,Carroll,Barton Ports,80470,2024-02-03 23:28:06
C04122,Texas,Aspermont,Stonewall,John Branch,76049,2024-02-03 23:28:06
C04123,Arizona,Winslow,Navajo,Smith Isle,9731,2024-01-09 18:30:52
C04124,Kentucky,Hudson,Breckinridge,Tiffany Manors,25578,2024-01-09 23:46:06
C04124,Illinois,Lakewood,Shelby,Jones Port,32221,2024-01-09 23:46:06
C04125,California,Monterey,Monterey,Jeffrey Square,869,2024-01-29 19:46:22
C04126,Wisconsin,Neosho,Dodge,Angela Meadows,70941,2024-01-29 15:18:37
C04127,Ohio,New Riegel,Seneca,Moore Glen,68584,2024-02-02 05:25:15
C04128,Kansas,Sylvan Grove,Lincoln,Wolfe Fords,698,2024-01-08 17:03:32
C04128,Arkansas,Keiser,Mississippi,Connie Keys,40534,2024-01-08 17:03:32
C04129,Texas,Edcouch,Hidalgo,Bob Plains,7993,2024-01-14 12:07:24
C04129,Colorado,Dillon,Summit,Gomez Knolls,39072,2024-01-14 12:07:24
C04130,Texas,Petrolia,Clay,Singleton Street,96259,2024-01-15 13:07:10
C04130,Texas,Rio Vista,Johnson,Scott Plaza,27152,2024-01-15 13:07:10
C04131,Kentucky,Winston,Estill,Jessica Loop,86171,2024-02-01 14:35:40
C04132,Louisiana,New Sarpy,Saint Charles,Matthew Cove,8105,2024-01-31 13:02:27
C04133,South Carolina,Georgetown,Georgetown,Lee Row,354,2024-01-08 11:57:32
C04133,Nebraska,Lebanon,Red Willow,Charles Crescent,357,2024-01-08 11:57:32
C04134,Nebraska,Cedar Bluffs,Saunders,Phillips Circle,7997,2024-01-12 00:04:04
C04134,Pennsylvania,Cheyney,Delaware,Walker Junctions,27911,2024-01-12 00:04:04
C04135,North Dakota,Lansford,Bottineau,Pineda Lodge,3020,2024-01-08 15:51:02
C04136,Utah,Huntsville,Weber,Rodney Summit,5232,2024-01-06 22:00:11
C04136,New York,Hopewell Junction,Dutchess,Kevin Village,42247,2024-01-06 22:00:11
C04137,Vermont,Sheldon Springs,Franklin,Jose Pike,8501,2024-01-21 01:44:33
C04137,Indiana,Stockwell,Tippecanoe,Richard Dam,5089,2024-01-21 01:44:33
C04138,New Mexico,Ramah,Mckinley,Jacobson Spurs,752,2024-01-27 06:01:12
C04138,Washington,Shaw Island,San Juan,Nicole Fork,69446,2024-01-27 06:01:12
C04139,Alabama,Goodsprings,Walker,Joanne Dale,97658,2024-01-28 22:47:25
C04140,Nevada,Pioche,Lincoln,Wu Track,2089,2024-01-30 06:16:35
C04141,California,Mountain Center,Riverside,John Forest,94807,2024-01-08 01:26:10
C04141,New York,Connelly,Ulster,Taylor Parkway,17,2024-01-08 01:26:10
C04142,Iowa,Riceville,Howard,Hayes Keys,31681,2024-01-18 17:00:11
C04143,Minnesota,Maynard,Chippewa,Elizabeth Rest,680,2024-01-22 08:04:49
C04144,Rhode Island,North Kingstown,Washington,Gregory Brook,90819,2024-01-28 16:55:10
C04144,Illinois,Sciota,Mcdonough,Daniel Skyway,7659,2024-01-28 16:55:10
C04145,Pennsylvania,Mc Connellstown,Huntingdon,Angelica Point,503,2024-01-09 04:59:11
C04145,Michigan,Fountain,Mason,Martin Union,304,2024-01-09 04:59:11
C04146,Pennsylvania,Champion,Westmoreland,Grant Radial,462,2024-01-10 03:12:21
C04147,Maine,Sanford,York,Lisa Plaza,3843,2024-02-02 15:27:40
C04148,New York,Springfield Gardens,Queens,Kristina Hill,97682,2024-01-26 16:59:07
C04149,North Carolina,Poplar Branch,Currituck,Matthew Haven,4329,2024-01-03 11:20:38
C04149,Pennsylvania,Mayport,Clarion,Rubio Valley,5538,2024-01-03 11:20:38
C04150,Mississippi,Tula,Lafayette,Jones Turnpike,74,2024-02-04 23:25:42
C04151,Louisiana,Georgetown,Grant,Hannah Alley,22123,2024-01-14 16:26:01
C04151,Virginia,Boykins,Southampton,Stafford Branch,322,2024-01-14 16:26:01
C04152,Oklahoma,Ninnekah,Grady,Pope Springs,60052,2024-01-20 10:43:48
C04153,Montana,Drummond,Granite,Rodriguez Burg,9777,2024-01-08 04:58:15
C04154,Washington,Clayton,Stevens,Lee Route,7364,2024-01-25 22:01:07
C04154,Illinois,Harwood Heights,Cook,Darren Plains,7228,2024-01-25 22:01:07
C04155,Indiana,Cutler,Carroll,Padilla Fork,9174,2024-01-22 19:03:21
C04156,Arkansas,Waldron,Scott,Katherine Run,691,2024-02-02 14:01:11
C04157,Michigan,Moline,Allegan,Regina Hills,5275,2024-01-05 06:22:33
C04158,Florida,Kissimmee,Polk,John Creek,23362,2024-01-12 08:42:11
C04158,Oklahoma,Oaks,Delaware,Mitchell Common,69277,2024-01-12 08:42:11
C04159,Alaska,Chignik Lake,Lake And Peninsula,Erica Cliffs,364,2024-01-27 07:30:35
C04159,Maine,Oxford,Oxford,Linda Meadows,571,2024-01-27 07:30:35
C04160,Pennsylvania,Eighty Four,Washington,Rose Ranch,2931,2024-01-22 11:49:46
C04161,Texas,Azle,Parker,Choi Groves,57448,2024-02-03 11:44:34
C04161,Kentucky,Williamstown,Grant,Harrell Forges,171,2024-02-03 11:44:34
C04162,South Dakota,Custer,Custer,Laura Trail,9232,2024-02-02 22:19:00
C04163,Tennessee,Bybee,Cocke,Randy Flat,57620,2024-01-09 21:06:16
C04164,New York,Belmont,Allegany,Cardenas Rapids,18585,2024-01-07 12:59:52
C04164,Arizona,Dragoon,Cochise,Stephanie Run,86253,2024-01-07 12:59:52
C04165,South Carolina,Clifton,Spartanburg,David Plain,4224,2024-01-12 01:46:35
C04165,Idaho,Huston,Canyon,Jessica Prairie,93426,2024-01-12 01:46:35
C04166,New York,Connelly,Ulster,Nancy Inlet,4830,2024-01-07 01:30:41
C04167,California,Guatay,San Diego,Rogers Way,960,2024-01-13 17:20:02
C04167,Michigan,Woodland,Barry,Caitlin Route,7286,2024-01-13 17:20:02
C04168,California,Dorris,Siskiyou,Kristine Fields,5710,2024-01-15 20:21:44
C04169,Virginia,New Castle,Craig,Garcia Passage,65502,2024-01-29 19:42:08
C04169,North Carolina,Hampstead,Pender,Turner Dale,31464,2024-01-29 19:42:08
C04170,South Carolina,Crocketville,Hampton,Foster Oval,667,2024-01-11 02:40:24
C04171,Alabama,Coffee Springs,Geneva,Katie Square,7762,2024-01-10 10:34:15
C04171,New York,Wingdale,Dutchess,Randy Square,663,2024-01-10 10:34:15
C04172,Kentucky,Varney,Pike,Dunn Meadow,20459,2024-01-11 16:06:03
C04173,New York,Port Ewen,Ulster,Crawford Lodge,4049,2024-01-20 06:36:49
C04174,Arkansas,Humnoke,Lonoke,Michael Corner,911,2024-01-10 04:31:30
C04175,New Hampshire,Jefferson,Coos,Keller Meadow,2927,2024-01-15 21:58:31
C04176,Illinois,Riverton,Sangamon,Jonathan Plaza,46779,2024-02-03 08:03:30
C04177,Texas,Roscoe,Nolan,French Center,78626,2024-01-16 16:37:17
C04177,Missouri,Corder,Lafayette,Meghan Ways,41350,2024-01-16 16:37:17
C04178,Wisconsin,Johnson Creek,Jefferson,Miller Viaduct,20119,2024-01-16 13:02:24
C04179,Tennessee,Woodbury,Cannon,Stephens Extensions,374,2024-01-21 15:13:13
C04179,Nebraska,Leigh,Colfax,Perry Crescent,5849,2024-01-21 15:13:13
C04180,Pennsylvania,Vicksburg,Union,Smith Path,10521,2024-02-06 19:19:00
C04180,Texas,Burlington,Milam,Joseph Shores,6678,2024-02-06 19:19:00
C04181,Utah,Farmington,Davis,Miles Courts,866,2024-01-22 09:07:56
C04181,New Hampshire,Sunapee,Sullivan,Gomez Gardens,373,2024-01-22 09:07:56
C04182,California,Colusa,Colusa,David Valley,4760,2024-01-11 09:07:55
C04182,Indiana,Selma,Delaware,Christopher Mountains,7353,2024-01-11 09:07:55
C04183,South Carolina,Swansea,Lexington,Davis Orchard,7988,2024-01-22 18:10:35
C04183,Kentucky,Frankfort,Franklin,Gregory Terrace,9935,2024-01-22 18:10:35
C04184,Pennsylvania,Bernville,Berks,Benitez Knolls,4670,2024-01-21 07:15:45
C04185,Kansas,Potter,Atchison,Justin Knoll,870,2024-01-15 15:23:44
C04186,Massachusetts,Marshfield,Plymouth,Tracey Mount,34116,2024-01-11 17:49:57
C04186,Iowa,Ira,Jasper,Amber Cliffs,10830,2024-01-11 17:49:57
C04187,Alaska,Sterling,Kenai Peninsula,Michelle Mission,5,2024-01-18 18:13:38
C04188,Ohio,Stout,Adams,Kristie Shoals,1962,2024-01-28 11:22:34
C04189,Indiana,Lizton,Hendricks,Baker Haven,9057,2024-01-26 06:27:19
C04189,Iowa,Durango,Dubuque,John Shore,183,2024-01-26 06:27:19
C04190,Ohio,Okeana,Butler,Gonzalez Rest,35624,2024-01-18 19:42:33
C04191,Nevada,Indian Springs,Clark,Charlene Corner,8631,2024-02-07 16:48:29
C04191,Arizona,Fort Apache,Navajo,Steven Light,856,2024-02-07 16:48:29
C04192,Texas,Staples,Guadalupe,Sharp Port,7379,2024-01-30 12:11:49
C04193,Texas,Ranger,Eastland,Jessica Path,9665,2024-01-09 01:34:02
C04193,New York,Smallwood,Sullivan,David Light,48786,2024-01-09 01:34:02
C04194,Massachusetts,East Weymouth,Norfolk,David Isle,18426,2024-01-14 02:44:50
C04194,Missouri,Summersville,Texas,Martinez Avenue,20583,2024-01-14 02:44:50
C04195,Louisiana,Boothville,Plaquemines,Ingram Pike,83526,2024-01-16 00:53:20
C04195,Kentucky,Lewisport,Hancock,Jessica Mission,82760,2024-01-16 00:53:20
C04196,Kentucky,Royalton,Magoffin,Michael Avenue,179,2024-01-12 07:41:41
C04197,Virginia,Mappsville,Accomack,Chelsea Islands,699,2024-01-20 16:23:48
C04197,Kansas,Buhler,Reno,Jenny Gardens,36736,2024-01-20 16:23:48
C04198,Mississippi,Walnut,Tippah,Christopher Port,731,2024-01-12 13:37:10
C04199,Illinois,Rolling Meadows,Cook,Monica Extension,16317,2024-01-22 12:13:56
C04199,Arkansas,Gillham,Sevier,Caldwell Road,99389,2024-01-22 12:13:56
C04200,North Carolina,Engelhard,Hyde,Meadows Brook,586,2024-02-07 21:27:58
C04200,New York,Upper Jay,Essex,Luke Mews,232,2024-02-07 21:27:58
C04201,Wyoming,Fort Laramie,Goshen,Hernandez Stream,663,2024-01-20 02:50:19
C04201,Minnesota,Montevideo,Chippewa,Miranda Mission,2663,2024-01-20 02:50:19
C04202,South Dakota,Mc Laughlin,Corson,Eddie Wells,2370,2024-01-18 12:42:11
C04203,Oregon,Brookings,Curry,Smith Valley,314,2024-02-01 05:52:14
C04204,Massachusetts,Attleboro Falls,Bristol,Perry Estate,93381,2024-01-22 12:53:01
C04204,Michigan,Westphalia,Clinton,Cooper Roads,9751,2024-01-22 12:53:01
C04205,Massachusetts,Sunderland,Franklin,Kendra Springs,8972,2024-01-31 17:28:43
C04205,West Virginia,Newhall,Mcdowell,Smith Turnpike,7132,2024-01-31 17:28:43
C04206,Nevada,Smith,Lyon,Beth Freeway,34644,2024-02-01 06:49:45
C04206,Mississippi,Mantee,Webster,Cassandra Squares,53395,2024-02-01 06:49:45
C04207,Hawaii,Papaikou,Hawaii,Lisa Manors,901,2024-02-07 05:24:40
C04208,Connecticut,Pequabuck,Litchfield,Yvonne Cliffs,489,2024-01-26 18:42:41
C04208,Missouri,Glencoe,Saint Louis,Dana Hills,9030,2024-01-26 18:42:41
C04209,Virginia,Hinton,Rockingham,Denise Flats,6806,2024-01-17 13:22:07
